label,text
surprise,马克????????????????????????????????????????????????????????????
like,范冰冰的成功，绝非偶然。
like,这中间包括团队的精心策划，她对自身形象的多种大胆尝试，她的开放性思维等等。
like,范冰冰是有智慧而且充满个人魅力的。
like,她具有独到的判断力，胆大心细，与各方人士的关系处理得游刃有余，这实际上是她为人的成功。
disgust,官员腐败很大程度上是国家手里的钱太多了，他们有条件大把挥霍贪污。
disgust,要是他们掌握的钱少一些，是不是贪污挥霍的就自然少了呢。
disgust,强烈建议减免税负！
like,被窝里面喷了大卫杜夫冷水~~味道很温暖~~近窝了~~每次感觉要失眠的时候都会喷上冷水~~~冷水给我一种有个温暖港湾的感觉~~所以挺喜欢冷水的~进窝了~安安
like,与香港湾仔码头创始人，一起做节目，共坐评委席，感谢职场好榜样。
like,心哥会更给力，七月中旬，再来上海，不见不散。
like,好好学习，天天向上，好榜样们，想求职？
like,宁夏卫视、第一财经，中国职场好榜样，恭候您的到来。。。
disgust,回复@可乐1043:真是站着说话不腰疼！！
disgust,不如我买你报销？！！
disgust,//@可乐1043:你是个有钱人。。。
surprise,银行柜员机前现高跟渔网装怪蜀黍！！！
surprise,那性感的小内内也太小了吧，你的小盆友不会太难受吗？
disgust,不过我想，你也应该是早就不需要它了~[汗]
surprise,双卡双待见过~可你见过四卡四待么？？？
fear,如果把四张SIM卡全都放进去，这是多大的辐射量啊！
surprise,闪瞎你的眼睛。
sadness,搞到一个真相，刘美含和魏晨没有谈恋爱，他们只是互相默默欣赏的那种，原来她喜欢日本w-inds的主唱橘庆太，不喜欢乖乖男，晕。
disgust,这还要说啥，某些不读史书不做学术情报的精英，洗洗睡吧！
disgust,这是男女平等的底线呀，代表呀，突破底线啦!
sadness,看看我今晚吃了多少东西就能知道我自暴自弃到什么地步＝ ＝两块钱葱油饼，巧克力慕丝，小布丁，正常份量晚饭，半碗拉面，半盆海鲜，现在边等复印边吃M记＝ ＝哪个粉肠说我要减肥的…………
anger,事实上，除了奴隶以外，那些可以拥有一点动产与不动产的中国人的思想水准与奴隶们也相差无几，同样的没有有同情心，同样的暴力，同样的懒惰，同样的没有脑力，这一点，你完全可以从他们的谈话内容中看出来，中国人在思维方式上，具有高度的一致性，就像全部中国人都只使用一种方法解题。
happiness,六一快乐！
happiness,送上珍藏的秦小丽童鞋的百岁照！
happiness,从小喜欢各种节日，今天自然不放过！
happiness,一起Happy吧[奥特曼][飞机][干杯]
happiness,[爱你]
happiness,[心] [可爱] 话说谁都是谁呀都谁谁~~~~
like,其实，任何事情只要你去做，并且付出了努力，你也可以做得很好。
like,我们要学会多和自己竞争，事情是不分大与小的，复杂的事情要简单做，简单的事情要认真做，认真的事情要反复做，相信成功会来找你！
like,轻轻摇晃小脑袋的模样可爱死了[偷笑] [星星眼]
like,祝贺，祝贺！
disgust,温州政府出来解围，本来刑事、交通两条线调查，已经部分平息了舆论喧嚣，但更草率地做出结论并火速审判，不但无法解释疑问，连自己的公开承诺也成了食言自肥，激怒了所有有良知的网民，只能归结为愚蠢。
sadness,近日，锦州女儿河水面惊现大量死鱼，市民从河中所打捞出的死鱼已经堆成堆，这么大的鱼死掉了让人感到可惜。
disgust,最讨厌领导视察的时候，旁边响起噼里啪啦的快门声，那么犀利，那么刺耳，似乎在说：我让你表演，我让你表演！
disgust,给领导拍相片的专职摄影师，你的痛苦我了解！！！
disgust,领导看个菜地，领导吃个西瓜，领导走路，有个毛可拍摄的。。。
disgust,有限的生命投入到无限的拍马屁中，生不如死啊。
happiness,天气真好，终于晴天了。
happiness,这学期最后的一节啦！
happiness,熬到头了！
disgust,低能妃嫔，痴笨阿哥，抄完还珠抄流星。
disgust,最可怜，非康熙莫属，乱伦轰顶。
disgust,清穿如此消魂，当给于妈记大功。
disgust,惜翩翩八王，白痴冲动，鸡飞狗跳，卖傻装疯。
anger,中关村百代健身明天关门，老板卷钱跑了，大家帮忙人肉他，讨个说法！！！！！！！！！！！！！！！！！！！！！！！
sadness,我努力想逃出去、逃出去，遥想那些遥远的麦地、一望无垠的绚烂的金黄，内心充满了宗教般的忧伤。
like,一年多了，自己真的改变了很多，谢谢张姐、谢谢玫瑰园！
like,不经历事情、不对比、不知道，喜欢现在这个自己！
like,加油！[左上](^ω^)[右上]
like,俺家狗狗魅力不少，可太腼腆了。
sadness,咳，这样子不打光棍才怪。
surprise,"我媽話""你們宿捨怎麼這麼失敗的?"
surprise,到現在都還沒有人拍拖!
surprise,"""我都唔知阿媽原來咁開明…"
sadness,阴功了，我可怜的脚趾最近得罪谁了，前几天弄伤的才刚刚好，今晚又把脚甲几乎踢翻，走路那个痛啊[抓狂]，后天还能去旅行吗？？
sadness,呜呜！[泪][泪]！！
anger,我痛骂虐猫者：扑街，有人也骂我：扑街。
anger,其实我是因为太激动码错字了，应为：虐猫者，不得好死，仆街 死吧！
sadness,选择今天出去逛街真是个错误的决定。
surprise,人超多。
surprise,到处都是女人啊。
sadness,随便一双单鞋都上千。
surprise,中国的物价长那么快，国民生活水平上升那么快么？
sadness,真是越来越买不到东西啊。
sadness,穷死我吧！！！
sadness,就这样的六一儿童节我过了六年，唉。
sadness,感慨一下。
fear,6月1日早晨668路公交车上有谁捡到一个移动硬盘，里面全是公司文档（浩蓝国际网球运动推广北京有限公），本人相当着急，希望捡到的好心人还给我，必有重谢，联系电话15210161404~~ 希望好心朋友转发~谢谢~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[泪] ~~~[
like,2007.6.30 Dream Concert ~ 2011.6.29，我还是这么喜欢你。
surprise,>不知不觉竟然都过了这么久了TT
anger,TD的手机真烂!
anger,上海虹桥的网络更烂!!
anger,微软的操作系统尤其烂!!!
anger,一条微博要发n次，用一个小时!
anger,坑爹哪你们!
anger,李刚的儿子在撞死人之后河北大学的默不作声和全体学生的沉默，一时起河北大学成了最黑暗的大学以及最无能的大学。
anger,还有全国的媒体，包括网络媒体的默不作声，可以想见李家多么的有能力有办法。
anger,而今天李刚的侄子，名叫李长江，又爆出侵吞国有资产6.5亿元的惊天大案，这就是真实的我们特色...
anger,下次去香港，我一定偷偷去，不然变成你们的采购员了，足足超重20公斤，要罚款了。
anger,你们轮流请我吃饭，否则不给东西，请对号入座。
like,最后就拿他俩吧~~不知道够不够满足你们的饥渴[咦] 反正我看着挺有爱的~~~这张2真很MAN有没有？！！！！
like,很有攻的架势！！
like,有没有！！！！！
disgust,但是，也正是这种梦想也使得中国人的吃饭再成为问题－－这种速产的水稻尽管管饱了，但是却是没有了水稻应有的营养。
disgust,呵呵
like,寧靜里現在最小的貓貓 我喜歡他 他也喜歡我 他下午在我身上睡了近兩個小時 我都沒站起來去看別的貓 希望你永遠都這樣無憂無慮
happiness,各位iPhone嘅friends。
happiness,哈哈..
happiness,哥哥已經遠離iPhone呢D嘢好耐了。
happiness,每天要被海扁一次才心满意足回家，嗯，为了身，更为了肾，那就让海扁来的更猛烈些把！
happiness,[耶]
fear,话说现在有点后怕 那扒手样子太斯文了吧 还背着个thinkpad的双肩包 年龄二十五岁左右 身高一米七五左右
like,只有晚上一个人在电脑桌前才可以静下来思考，即便是无所作为的一个小时，也会感觉今天充实了许多。
happiness,我很容易满足啊！！！
like,看到有天戴着允浩代言的cartier手链我就圆满了！
like,我相信这是允浩送的！！！
like,这兄弟情啊啊~~~
happiness,哇，好热闹啊！
like,场面好感人！
like,加油加油[给力] ~
like,今天到重庆为我的电影《大人物》做首映，因为是特别献给我的家乡的电影，所以提前到今天上映。
happiness,和观众见面前心里十分忐忑，但看到他们的反应后心里坦荡了，他们很喜欢，很开心，这对我来说就足够了！
like,大家对我的祝福和鼓励我都收到了，再次谢谢我的好朋友们！
like,期待十一号的全国上映
like,[呵呵] 虽然这是个利益当头的年代，但我依然坚信，雷锋式的人物还是有的！
like,呵呵，确实是不简单呀！
disgust,您骂着我的做法却照葫芦画瓢。
anger,我真不懂你是自己打自己还是想干嘛。
anger,我这笔黑今天就要为周笔畅说句话怎么了？！
anger,人家就是没整容怎么了？
anger,我看不惯有些人酸不溜丢冷嘲热讽说她整容怎么了？！
like,恩，海南真好。
disgust,早上起床，洗个澡，中午下课，洗个澡，午睡后，洗个澡，下午下课后，洗个澡，晚饭后洗个澡，下晚自习后洗个澡，晚上睡觉前，洗个澡，睡不着了，洗个澡。
disgust,如果你有同学在海南，你打电话他没接到，他可能在洗澡。
like,//@朱国瑜：咱们中国的老百姓是最容易知足的了。
anger,是谁令到民不聊生、民怨沸腾？
anger,贪得无厌、草菅人命的那些官员，是时候出来埋单了！
anger,两位老人上访讨公道，至今沒个说法。
anger,甚至多次在上访时被当地警方抓回。。。
anger,我们除了转发支持失去儿子的二位老人，还能做啥？
anger,操！
like,谢谢图中的好心人！
anger,还花呢，我连句节日快乐都没从他嘴里听到！
happiness,我当时很感动，感谢他们对我的理解和尊重。
disgust,STAR 100 据说动用了所有经纪人搬去的100多双鞋 就拍出了图上的几双
disgust,你的数量开始赶超你哥的了噶~
sadness,自下午听取四律师案会见情况介绍以来，心情一直压抑。
sadness,这不仅因为杨在新见到律师时的嚎啕大哭，也不为光武律师介绍情况时的悲从中来、难以自抑，更因我中华法治之僵死，尤其为同为法律人之检察官、法官、及律师主管者之僵死，而久难释怀。
sadness,全国律协、司法部，你能听到被冤囚律师来自看守所的呼喊吗？？
like,但是每个都很甜。
like,在藏区吃的所有鸡蛋都很好吃，不管是煮的还是煎的还是炒的，都十足的鸡蛋味，不知道因为动物油做的还是因为都是土鸡蛋！
